format,dataset,task,trans,feature,label,l_pre,l_mp,l_post,stage,agg,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
PyG,CiteSeer,link_pred,True,,,2,2,3,skipconcat,mean,99,0.4312,0.0086,496481.0,0.1021,0.0083,0.7682,0.006,0.6833,0.0056,1.0,0.0,0.8118,0.0039,0.9834,0.0059
PyG,CiteSeer,link_pred,True,,,2,2,3,skipsum,add,59,0.4377,0.0146,869163.0,0.1055,0.006,0.7609,0.0111,0.6766,0.0102,1.0,0.0,0.8071,0.0072,0.9841,0.0033
PyG,CiteSeer,link_pred,True,,,2,2,3,skipsum,max,99,0.4596,0.0226,869163.0,0.1045,0.0109,0.7656,0.0066,0.6808,0.0061,1.0,0.0,0.8101,0.0043,0.9696,0.0116
PyG,CiteSeer,link_pred,True,,,2,2,3,skipsum,mean,99,0.4373,0.0157,869163.0,0.1008,0.0029,0.7743,0.0119,0.6892,0.0114,1.0,0.0,0.816,0.0079,0.9798,0.0071
PyG,CiteSeer,link_pred,True,,,2,4,2,skipconcat,add,99,0.4869,0.0355,410800.0,0.0626,0.0184,0.7624,0.0073,0.6781,0.0068,0.9995,0.0007,0.808,0.0047,0.9697,0.0104
PyG,CiteSeer,link_pred,True,,,2,4,2,skipconcat,max,99,0.4992,0.0014,410800.0,0.1016,0.0078,0.7634,0.0108,0.6789,0.0099,1.0,0.0,0.8087,0.007,0.9624,0.0012
PyG,CiteSeer,link_pred,True,,,2,4,2,skipconcat,mean,79,0.4651,0.0185,410800.0,0.1055,0.0093,0.7631,0.0057,0.6786,0.0053,1.0,0.0,0.8085,0.0038,0.9728,0.006
PyG,CiteSeer,link_pred,True,,,2,4,2,skipsum,add,59,0.4405,0.014,822193.0,0.0965,0.0015,0.7654,0.0039,0.6807,0.0036,1.0,0.0,0.81,0.0025,0.9829,0.0042
PyG,CiteSeer,link_pred,True,,,2,4,2,skipsum,max,99,0.4893,0.0017,822193.0,0.1099,0.0094,0.7648,0.0041,0.6802,0.0038,1.0,0.0,0.8096,0.0027,0.9519,0.0038
PyG,CiteSeer,link_pred,True,,,2,4,2,skipsum,mean,99,0.4498,0.0033,822193.0,0.0988,0.0055,0.7733,0.0048,0.6881,0.0045,1.0,0.0,0.8152,0.0032,0.9718,0.0011
PyG,CiteSeer,link_pred,True,,,2,4,3,skipconcat,add,79,0.4455,0.0144,377665.0,0.0978,0.0079,0.7659,0.0038,0.6811,0.0035,1.0,0.0,0.8103,0.0025,0.9785,0.0072
PyG,CiteSeer,link_pred,True,,,2,4,3,skipconcat,max,79,0.4604,0.0055,377665.0,0.1017,0.0072,0.7683,0.0047,0.6834,0.0044,1.0,0.0,0.8119,0.0031,0.9651,0.0035
PyG,CiteSeer,link_pred,True,,,2,4,3,skipconcat,mean,79,0.4557,0.0219,377665.0,0.103,0.0062,0.7691,0.0101,0.6842,0.0094,1.0,0.0,0.8125,0.0067,0.9699,0.0087
PyG,CiteSeer,link_pred,True,,,2,4,3,skipsum,add,99,0.4259,0.0061,781233.0,0.0511,0.0032,0.77,0.0061,0.685,0.0058,1.0,0.0,0.813,0.004,0.9863,0.0029
PyG,CiteSeer,link_pred,True,,,2,4,3,skipsum,max,59,0.4859,0.0101,781233.0,0.1079,0.0067,0.7698,0.0062,0.6848,0.0058,1.0,0.0,0.8129,0.004,0.9456,0.0036
PyG,CiteSeer,link_pred,True,,,2,4,3,skipsum,mean,99,0.4574,0.0114,781233.0,0.1084,0.0136,0.778,0.006,0.6928,0.0054,0.9991,0.0013,0.8182,0.0042,0.9628,0.007
PyG,CiteSeer,link_pred,True,,,2,6,2,skipconcat,add,99,0.4967,0.0656,355061.0,0.1171,0.0057,0.7689,0.0127,0.6841,0.0118,1.0,0.0,0.8124,0.0083,0.9646,0.015
PyG,CiteSeer,link_pred,True,,,2,6,2,skipconcat,max,99,0.4952,0.0046,355061.0,0.1012,0.0111,0.7688,0.0008,0.6837,0.0008,1.0,0.0,0.8122,0.0005,0.9586,0.0021
PyG,CiteSeer,link_pred,True,,,2,6,2,skipconcat,mean,59,0.4886,0.0216,355061.0,0.121,0.0174,0.7724,0.0021,0.6872,0.002,1.0,0.0,0.8146,0.0014,0.9586,0.0101
PyG,CiteSeer,link_pred,True,,,2,6,2,skipsum,add,99,0.4313,0.0062,747993.0,0.1145,0.0245,0.7703,0.0027,0.6853,0.0025,1.0,0.0,0.8132,0.0018,0.9825,0.0014
PyG,CiteSeer,link_pred,True,,,2,6,2,skipsum,max,79,0.4847,0.0103,747993.0,0.1058,0.0068,0.7684,0.0048,0.6835,0.0045,1.0,0.0,0.812,0.0032,0.9473,0.0053
PyG,CiteSeer,link_pred,True,,,2,6,2,skipsum,mean,99,0.4667,0.015,747993.0,0.1284,0.0223,0.7787,0.0074,0.6936,0.0071,0.9986,0.0,0.8186,0.005,0.9551,0.0065
PyG,CiteSeer,link_pred,True,,,2,6,3,skipconcat,add,79,0.4543,0.0241,338416.0,0.1061,0.0133,0.7689,0.0095,0.6841,0.0088,0.9995,0.0007,0.8122,0.0064,0.97,0.0109
PyG,CiteSeer,link_pred,True,,,2,6,3,skipconcat,max,59,0.4897,0.0142,338416.0,0.139,0.0503,0.7705,0.0096,0.6855,0.0091,1.0,0.0,0.8134,0.0063,0.9493,0.0049
PyG,CiteSeer,link_pred,True,,,2,6,3,skipconcat,mean,99,0.4606,0.0107,338416.0,0.1081,0.0139,0.7761,0.0044,0.6908,0.0042,1.0,0.0,0.8171,0.0029,0.9631,0.006
PyG,CiteSeer,link_pred,True,,,2,6,3,skipsum,add,59,0.4319,0.0014,717361.0,0.1418,0.051,0.7651,0.0053,0.6805,0.0048,0.9995,0.0007,0.8097,0.0035,0.9808,0.0018
PyG,CiteSeer,link_pred,True,,,2,6,3,skipsum,max,99,0.4887,0.0067,717361.0,0.1042,0.0032,0.7628,0.0045,0.6786,0.0037,0.9986,0.0019,0.8081,0.0033,0.9391,0.0043
PyG,CiteSeer,link_pred,True,,,2,6,3,skipsum,mean,79,0.4692,0.0069,717361.0,0.1103,0.0122,0.7756,0.0018,0.6924,0.0017,0.9918,0.0049,0.8155,0.0016,0.9415,0.0063
PyG,CiteSeer,link_pred,True,,,2,8,2,skipconcat,add,79,0.4989,0.0644,323777.0,0.1057,0.0035,0.769,0.004,0.6841,0.0036,0.9995,0.0007,0.8122,0.0027,0.9615,0.0152
PyG,CiteSeer,link_pred,True,,,2,8,2,skipconcat,max,79,0.5292,0.042,323777.0,0.1077,0.0222,0.7667,0.0052,0.682,0.0047,0.9995,0.0007,0.8108,0.0035,0.9426,0.0143
PyG,CiteSeer,link_pred,True,,,2,8,2,skipconcat,mean,79,0.4728,0.008,323777.0,0.1117,0.0119,0.7688,0.0051,0.6839,0.0048,1.0,0.0,0.8123,0.0034,0.9622,0.0043
PyG,CiteSeer,link_pred,True,,,2,8,2,skipsum,add,99,0.4345,0.013,696801.0,0.0569,0.0026,0.7611,0.0053,0.6767,0.0048,1.0,0.0,0.8072,0.0035,0.9836,0.0042
PyG,CiteSeer,link_pred,True,,,2,8,2,skipsum,max,99,0.4877,0.0135,696801.0,0.0824,0.0163,0.7656,0.006,0.681,0.0054,0.9991,0.0013,0.81,0.0041,0.9429,0.0041
PyG,CiteSeer,link_pred,True,,,2,8,2,skipsum,mean,79,0.4736,0.0052,696801.0,0.0813,0.0163,0.7717,0.0053,0.6875,0.0052,0.9964,0.0007,0.8136,0.0034,0.9469,0.0007
PyG,CiteSeer,link_pred,True,,,2,8,3,skipconcat,add,79,0.4535,0.0253,305857.0,0.0966,0.0027,0.7723,0.0075,0.6875,0.0066,0.9986,0.0019,0.8143,0.0053,0.9651,0.0159
PyG,CiteSeer,link_pred,True,,,2,8,3,skipconcat,max,79,0.4716,0.0054,305857.0,0.1078,0.012,0.7766,0.0079,0.6913,0.0075,1.0,0.0,0.8175,0.0053,0.9551,0.0031
PyG,CiteSeer,link_pred,True,,,2,8,3,skipconcat,mean,79,0.4633,0.0129,305857.0,0.125,0.0155,0.7742,0.0074,0.6891,0.007,0.9995,0.0007,0.8158,0.0049,0.9585,0.0078
PyG,CiteSeer,link_pred,True,,,2,8,3,skipsum,add,59,0.4356,0.0076,673793.0,0.0608,0.0026,0.7618,0.0015,0.6774,0.0013,0.9995,0.0007,0.8075,0.0011,0.9792,0.005
PyG,CiteSeer,link_pred,True,,,2,8,3,skipsum,max,99,0.4883,0.006,673793.0,0.1182,0.0087,0.7724,0.0025,0.6879,0.002,0.9973,0.0019,0.8142,0.0019,0.9334,0.0038
PyG,CiteSeer,link_pred,True,,,2,8,3,skipsum,mean,79,0.4671,0.0107,673793.0,0.109,0.0061,0.7779,0.0053,0.6951,0.0058,0.9904,0.0029,0.8168,0.0033,0.9418,0.0082
PyG,CoauthorCS,link_pred,True,,,1,2,2,skipconcat,add,99,0.4417,0.004,859130.0,1.1573,0.2268,0.7951,0.0014,0.7111,0.0014,0.9941,0.0001,0.8291,0.0009,0.967,0.0019
PyG,CoauthorCS,link_pred,True,,,1,2,2,skipconcat,max,99,0.4559,0.0045,859130.0,0.8154,0.0479,0.7877,0.0035,0.7033,0.0034,0.9952,0.0004,0.8241,0.0024,0.9609,0.0019
PyG,CoauthorCS,link_pred,True,,,1,2,2,skipconcat,mean,99,0.4376,0.0025,859130.0,0.9693,0.1224,0.8007,0.0007,0.7168,0.0005,0.9943,0.0007,0.8331,0.0006,0.968,0.0013
PyG,CoauthorCS,link_pred,True,,,1,2,2,skipsum,add,99,0.4476,0.0024,1709845.0,1.1616,0.1859,0.803,0.0018,0.7201,0.0016,0.9914,0.0011,0.8342,0.0014,0.9608,0.0015
PyG,CoauthorCS,link_pred,True,,,1,2,2,skipsum,max,99,0.4606,0.003,1709845.0,0.954,0.1012,0.7974,0.0015,0.7149,0.0011,0.9894,0.0022,0.83,0.0013,0.9514,0.0024
PyG,CoauthorCS,link_pred,True,,,1,2,2,skipsum,mean,99,0.4419,0.0009,1709845.0,1.1015,0.0976,0.8198,0.0002,0.7385,0.0004,0.9905,0.0008,0.8461,0.0002,0.9614,0.0006
PyG,CoauthorCS,link_pred,True,,,1,2,3,skipconcat,add,99,0.4426,0.0035,761453.0,1.0105,0.1007,0.8082,0.0041,0.7264,0.0042,0.989,0.001,0.8376,0.0029,0.9608,0.0016
PyG,CoauthorCS,link_pred,True,,,1,2,3,skipconcat,max,99,0.4481,0.0038,761453.0,0.88,0.0938,0.8079,0.0027,0.7258,0.0028,0.9899,0.0008,0.8375,0.0019,0.957,0.0027
PyG,CoauthorCS,link_pred,True,,,1,2,3,skipconcat,mean,99,0.441,0.0025,761453.0,1.0189,0.0115,0.8203,0.0017,0.7401,0.0017,0.9875,0.0016,0.8461,0.0013,0.9608,0.0025
PyG,CoauthorCS,link_pred,True,,,1,2,3,skipsum,add,99,0.4497,0.0041,1554390.0,0.9826,0.0581,0.8112,0.0056,0.7304,0.006,0.9868,0.0013,0.8395,0.0041,0.9557,0.0024
PyG,CoauthorCS,link_pred,True,,,1,2,3,skipsum,max,99,0.4584,0.0014,1554390.0,0.9911,0.0926,0.8083,0.0004,0.7277,0.0004,0.9855,0.0002,0.8372,0.0003,0.9484,0.0009
PyG,CoauthorCS,link_pred,True,,,1,2,3,skipsum,mean,99,0.4445,0.0018,1554390.0,0.98,0.1488,0.8271,0.0012,0.7488,0.002,0.9843,0.0017,0.8506,0.0007,0.9565,0.0012
PyG,CoauthorCS,link_pred,True,,,1,4,2,skipconcat,add,99,0.4464,0.0056,597981.0,0.9702,0.1222,0.7953,0.0003,0.7121,0.0004,0.9913,0.0005,0.8288,0.0001,0.9629,0.0029
PyG,CoauthorCS,link_pred,True,,,1,4,2,skipconcat,max,99,0.4558,0.0025,597981.0,1.117,0.2896,0.7869,0.0042,0.7034,0.0043,0.9923,0.0011,0.8232,0.0028,0.9584,0.0001
PyG,CoauthorCS,link_pred,True,,,1,4,2,skipconcat,mean,99,0.4414,0.0027,597981.0,0.9974,0.1678,0.8062,0.0039,0.724,0.0041,0.99,0.0014,0.8363,0.0029,0.9634,0.0012
PyG,CoauthorCS,link_pred,True,,,1,4,2,skipsum,add,99,0.4617,0.0027,1430625.0,1.0311,0.0673,0.8017,0.0015,0.7208,0.0016,0.9852,0.0023,0.8325,0.0011,0.9493,0.0028
PyG,CoauthorCS,link_pred,True,,,1,4,2,skipsum,max,99,0.4685,0.0009,1430625.0,1.1108,0.0888,0.7993,0.0023,0.7191,0.0028,0.9823,0.0022,0.8304,0.0015,0.9419,0.0007
PyG,CoauthorCS,link_pred,True,,,1,4,2,skipsum,mean,99,0.4474,0.0027,1430625.0,0.7671,0.0472,0.8288,0.0039,0.7515,0.0036,0.9823,0.002,0.8516,0.0031,0.9539,0.0023
PyG,CoauthorCS,link_pred,True,,,1,4,3,skipconcat,add,99,0.4491,0.0057,539246.0,0.9292,0.1332,0.8098,0.0042,0.7297,0.0042,0.9846,0.0012,0.8381,0.0032,0.9548,0.0037
PyG,CoauthorCS,link_pred,True,,,1,4,3,skipconcat,max,99,0.4533,0.003,539246.0,1.0578,0.1128,0.8051,0.0014,0.7235,0.0019,0.9874,0.0019,0.8351,0.0009,0.9523,0.0025
PyG,CoauthorCS,link_pred,True,,,1,4,3,skipconcat,mean,99,0.4441,0.002,539246.0,0.8247,0.105,0.821,0.002,0.742,0.0024,0.9845,0.001,0.8462,0.0014,0.9575,0.0017
PyG,CoauthorCS,link_pred,True,,,1,4,3,skipsum,add,99,0.459,0.0013,1343329.0,1.0468,0.2278,0.8069,0.0023,0.7271,0.0027,0.9827,0.0008,0.8358,0.0016,0.9483,0.0009
PyG,CoauthorCS,link_pred,True,,,1,4,3,skipsum,max,99,0.4694,0.0017,1343329.0,1.091,0.1697,0.8042,0.0013,0.7262,0.0013,0.9766,0.0004,0.833,0.001,0.9371,0.002
PyG,CoauthorCS,link_pred,True,,,1,4,3,skipsum,mean,99,0.4512,0.0009,1343329.0,1.3674,0.2174,0.8305,0.0023,0.7556,0.0023,0.977,0.0011,0.8522,0.0019,0.9496,0.0009
PyG,CoauthorCS,link_pred,True,,,1,6,2,skipconcat,add,99,0.4544,0.0049,480480.0,0.8195,0.0027,0.7917,0.0017,0.709,0.0016,0.9897,0.0013,0.8261,0.0012,0.9592,0.0034
PyG,CoauthorCS,link_pred,True,,,1,6,2,skipconcat,max,99,0.4545,0.0057,480480.0,1.25,0.1022,0.7891,0.0037,0.7059,0.0037,0.9911,0.001,0.8246,0.0025,0.9571,0.0033
PyG,CoauthorCS,link_pred,True,,,1,6,2,skipconcat,mean,99,0.4427,0.0013,480480.0,1.1273,0.045,0.8088,0.0008,0.7279,0.0008,0.9864,0.0009,0.8376,0.0006,0.9604,0.0009
PyG,CoauthorCS,link_pred,True,,,1,6,2,skipsum,add,99,0.4677,0.0042,1268247.0,1.2438,0.0849,0.7989,0.003,0.7186,0.0026,0.9826,0.0017,0.8301,0.0024,0.9446,0.0032
PyG,CoauthorCS,link_pred,True,,,1,6,2,skipsum,max,99,0.4757,0.0011,1268247.0,1.1241,0.1295,0.7962,0.0013,0.7177,0.0009,0.9764,0.0014,0.8273,0.0011,0.9342,0.0008
PyG,CoauthorCS,link_pred,True,,,1,6,2,skipsum,mean,99,0.4508,0.0007,1268247.0,1.0918,0.0797,0.8289,0.0045,0.7544,0.0053,0.9753,0.0003,0.8508,0.0033,0.9495,0.0003
PyG,CoauthorCS,link_pred,True,,,1,6,3,skipconcat,add,99,0.4527,0.003,445691.0,1.2103,0.0884,0.8063,0.0026,0.7262,0.0029,0.9834,0.0009,0.8354,0.0018,0.9529,0.0024
PyG,CoauthorCS,link_pred,True,,,1,6,3,skipconcat,max,99,0.4537,0.0012,445691.0,1.1151,0.0696,0.8028,0.0034,0.7217,0.0039,0.9859,0.0022,0.8333,0.0023,0.9518,0.0012
PyG,CoauthorCS,link_pred,True,,,1,6,3,skipconcat,mean,99,0.4453,0.0038,445691.0,1.1171,0.1348,0.8227,0.0013,0.7443,0.0018,0.983,0.0011,0.8472,0.0008,0.9559,0.003
PyG,CoauthorCS,link_pred,True,,,1,6,3,skipsum,add,99,0.4697,0.0041,1207089.0,1.0324,0.0523,0.797,0.0026,0.7176,0.0024,0.9795,0.0016,0.8283,0.002,0.9415,0.0027
PyG,CoauthorCS,link_pred,True,,,1,6,3,skipsum,max,99,0.4747,0.0036,1207089.0,0.9706,0.124,0.7958,0.0034,0.719,0.0033,0.9714,0.0008,0.8264,0.0025,0.9316,0.0032
PyG,CoauthorCS,link_pred,True,,,1,6,3,skipsum,mean,99,0.4539,0.0017,1207089.0,1.0235,0.0748,0.8308,0.002,0.7578,0.0028,0.9725,0.0037,0.8518,0.0016,0.9467,0.002
PyG,CoauthorCS,link_pred,True,,,1,8,2,skipconcat,add,99,0.4588,0.0017,421953.0,1.0021,0.1109,0.7934,0.003,0.7117,0.0032,0.9865,0.0004,0.8269,0.002,0.956,0.0012
PyG,CoauthorCS,link_pred,True,,,1,8,2,skipconcat,max,99,0.4574,0.0055,421953.0,1.0399,0.051,0.788,0.0055,0.7051,0.0054,0.9903,0.0008,0.8237,0.0039,0.9551,0.0027
PyG,CoauthorCS,link_pred,True,,,1,8,2,skipconcat,mean,99,0.4449,0.0027,421953.0,1.0342,0.13,0.8094,0.003,0.7297,0.0033,0.9828,0.0011,0.8376,0.0021,0.9576,0.002
PyG,CoauthorCS,link_pred,True,,,1,8,2,skipsum,add,99,0.4756,0.0039,1151641.0,0.9634,0.0664,0.7951,0.0032,0.7165,0.0025,0.9766,0.0027,0.8266,0.0026,0.937,0.0045
PyG,CoauthorCS,link_pred,True,,,1,8,2,skipsum,max,99,0.4779,0.0011,1151641.0,1.0586,0.0874,0.7914,0.0017,0.7143,0.0018,0.9711,0.0011,0.8231,0.0011,0.9307,0.0014
PyG,CoauthorCS,link_pred,True,,,1,8,2,skipsum,mean,99,0.4555,0.0028,1151641.0,1.0155,0.0891,0.8282,0.0028,0.7551,0.0041,0.9715,0.002,0.8497,0.0018,0.9452,0.0026
PyG,CoauthorCS,link_pred,True,,,1,8,3,skipconcat,add,99,0.4551,0.0021,388828.0,1.046,0.0495,0.8024,0.0024,0.7219,0.0026,0.9838,0.0001,0.8327,0.0017,0.952,0.0014
PyG,CoauthorCS,link_pred,True,,,1,8,3,skipconcat,max,99,0.4583,0.0018,388828.0,0.903,0.0911,0.7991,0.0033,0.7182,0.0038,0.9846,0.0011,0.8306,0.0023,0.9485,0.0013
PyG,CoauthorCS,link_pred,True,,,1,8,3,skipconcat,mean,99,0.4435,0.0014,388828.0,0.9153,0.1311,0.8211,0.002,0.7427,0.0019,0.9826,0.0013,0.846,0.0016,0.9566,0.0012
PyG,CoauthorCS,link_pred,True,,,1,8,3,skipsum,add,99,0.4738,0.001,1112469.0,1.1789,0.1558,0.7977,0.0017,0.7196,0.0014,0.9755,0.0013,0.8283,0.0014,0.9357,0.0012
PyG,CoauthorCS,link_pred,True,,,1,8,3,skipsum,max,99,0.484,0.0046,1112469.0,1.1377,0.0431,0.7904,0.0029,0.7152,0.0021,0.965,0.0038,0.8215,0.0026,0.9229,0.0042
PyG,CoauthorCS,link_pred,True,,,1,8,3,skipsum,mean,99,0.4564,0.003,1112469.0,1.1437,0.1306,0.8286,0.0007,0.7571,0.0006,0.9675,0.0006,0.8495,0.0006,0.9433,0.0019
PyG,CoauthorCS,link_pred,True,,,2,2,2,skipconcat,add,99,0.4419,0.0027,846641.0,1.0383,0.069,0.8036,0.0052,0.7209,0.0056,0.9908,0.0003,0.8345,0.0037,0.9632,0.0016
PyG,CoauthorCS,link_pred,True,,,2,2,2,skipconcat,max,99,0.4527,0.0019,846641.0,1.1322,0.062,0.7955,0.0027,0.7119,0.0027,0.9928,0.0002,0.8292,0.0019,0.9587,0.0007
PyG,CoauthorCS,link_pred,True,,,2,2,2,skipconcat,mean,99,0.439,0.0005,846641.0,0.9211,0.0902,0.8104,0.0007,0.7282,0.0007,0.9903,0.0007,0.8393,0.0005,0.964,0.0003
PyG,CoauthorCS,link_pred,True,,,2,2,2,skipsum,add,99,0.4505,0.0029,1554390.0,1.0785,0.1304,0.8125,0.0027,0.7324,0.0026,0.9849,0.0015,0.8401,0.0021,0.9544,0.0017
PyG,CoauthorCS,link_pred,True,,,2,2,2,skipsum,max,99,0.4581,0.0032,1554390.0,0.995,0.1257,0.8014,0.0023,0.7199,0.002,0.9868,0.0011,0.8324,0.0017,0.9502,0.0029
PyG,CoauthorCS,link_pred,True,,,2,2,2,skipsum,mean,99,0.4441,0.0018,1554390.0,0.9664,0.1212,0.8261,0.0047,0.7479,0.0054,0.9838,0.0012,0.8498,0.0035,0.957,0.0017
PyG,CoauthorCS,link_pred,True,,,2,2,3,skipconcat,add,99,0.4423,0.0034,744641.0,0.8913,0.0443,0.8151,0.0024,0.7345,0.0027,0.987,0.0016,0.8422,0.0017,0.9598,0.0024
PyG,CoauthorCS,link_pred,True,,,2,2,3,skipconcat,max,99,0.4504,0.0032,744641.0,1.002,0.0584,0.8091,0.0024,0.7282,0.0035,0.9864,0.0029,0.8378,0.0013,0.9545,0.0033
PyG,CoauthorCS,link_pred,True,,,2,2,3,skipconcat,mean,99,0.4426,0.0033,744641.0,0.9816,0.1069,0.8171,0.003,0.7361,0.0031,0.9886,0.0008,0.8439,0.0023,0.9604,0.0022
PyG,CoauthorCS,link_pred,True,,,2,2,3,skipsum,add,99,0.4523,0.0019,1430625.0,1.0551,0.1327,0.814,0.0015,0.7344,0.0021,0.9838,0.0016,0.841,0.001,0.9524,0.0015
PyG,CoauthorCS,link_pred,True,,,2,2,3,skipsum,max,99,0.4603,0.0021,1430625.0,0.9654,0.044,0.8056,0.0042,0.7251,0.0045,0.9842,0.0006,0.835,0.003,0.9463,0.0014
PyG,CoauthorCS,link_pred,True,,,2,2,3,skipsum,mean,99,0.4483,0.0008,1430625.0,1.0136,0.0509,0.8278,0.0028,0.7507,0.0035,0.9816,0.0015,0.8508,0.002,0.9531,0.0007
PyG,CoauthorCS,link_pred,True,,,2,4,2,skipconcat,add,99,0.4466,0.0027,587614.0,1.0047,0.0255,0.8009,0.0031,0.719,0.0034,0.9881,0.001,0.8323,0.0021,0.9599,0.0021
PyG,CoauthorCS,link_pred,True,,,2,4,2,skipconcat,max,99,0.4564,0.0062,587614.0,1.1423,0.0782,0.793,0.0052,0.71,0.0051,0.9905,0.0014,0.8272,0.0037,0.9554,0.0031
PyG,CoauthorCS,link_pred,True,,,2,4,2,skipconcat,mean,99,0.4433,0.0012,587614.0,0.9446,0.0936,0.8103,0.0029,0.7296,0.0031,0.9861,0.0008,0.8387,0.0021,0.9597,0.0006
PyG,CoauthorCS,link_pred,True,,,2,4,2,skipsum,add,99,0.4628,0.0029,1343329.0,0.9342,0.1127,0.8026,0.0012,0.7234,0.0013,0.98,0.0016,0.8324,0.0009,0.9463,0.002
PyG,CoauthorCS,link_pred,True,,,2,4,2,skipsum,max,99,0.4668,0.0017,1343329.0,1.144,0.0941,0.7988,0.0031,0.7187,0.0037,0.982,0.0016,0.83,0.002,0.942,0.0011
PyG,CoauthorCS,link_pred,True,,,2,4,2,skipsum,mean,99,0.4488,0.0021,1343329.0,1.2675,0.1585,0.8264,0.0024,0.7502,0.0024,0.9788,0.0012,0.8494,0.0019,0.9517,0.0017
PyG,CoauthorCS,link_pred,True,,,2,4,3,skipconcat,add,99,0.4472,0.0033,526561.0,1.0065,0.0325,0.8082,0.0056,0.7272,0.0059,0.9865,0.0006,0.8372,0.004,0.957,0.0015
PyG,CoauthorCS,link_pred,True,,,2,4,3,skipconcat,max,99,0.4552,0.0014,526561.0,1.1681,0.0914,0.8021,0.0023,0.7211,0.0026,0.9854,0.0011,0.8328,0.0016,0.9509,0.0009
PyG,CoauthorCS,link_pred,True,,,2,4,3,skipconcat,mean,99,0.4427,0.0016,526561.0,0.9502,0.0957,0.8198,0.001,0.7402,0.001,0.9853,0.0012,0.8454,0.0008,0.9583,0.0016
PyG,CoauthorCS,link_pred,True,,,2,4,3,skipsum,add,99,0.464,0.0028,1268247.0,1.0629,0.1894,0.8068,0.005,0.7284,0.0053,0.9786,0.0018,0.8352,0.0036,0.9439,0.0025
PyG,CoauthorCS,link_pred,True,,,2,4,3,skipsum,max,99,0.4686,0.0027,1268247.0,1.0524,0.0686,0.8036,0.0019,0.726,0.0022,0.9752,0.001,0.8323,0.0014,0.9371,0.0032
PyG,CoauthorCS,link_pred,True,,,2,4,3,skipsum,mean,99,0.451,0.002,1268247.0,1.0374,0.0694,0.8285,0.0027,0.753,0.0029,0.9778,0.0007,0.8508,0.002,0.9498,0.0016
PyG,CoauthorCS,link_pred,True,,,2,6,2,skipconcat,add,99,0.4509,0.0029,482243.0,1.0251,0.1275,0.7976,0.0008,0.7158,0.0013,0.9871,0.0016,0.8298,0.0005,0.9583,0.0023
PyG,CoauthorCS,link_pred,True,,,2,6,2,skipconcat,max,99,0.4555,0.004,482243.0,1.1303,0.0745,0.7919,0.0033,0.7094,0.0031,0.9891,0.0014,0.8262,0.0025,0.9551,0.0023
PyG,CoauthorCS,link_pred,True,,,2,6,2,skipconcat,mean,99,0.4433,0.0033,482243.0,1.1332,0.1086,0.8133,0.0046,0.7331,0.0053,0.9854,0.0013,0.8407,0.0031,0.959,0.0019
PyG,CoauthorCS,link_pred,True,,,2,6,2,skipsum,add,99,0.471,0.0029,1207089.0,1.1011,0.1027,0.8028,0.0033,0.7242,0.004,0.9782,0.0015,0.8322,0.0021,0.941,0.0019
PyG,CoauthorCS,link_pred,True,,,2,6,2,skipsum,max,99,0.4755,0.0019,1207089.0,1.1935,0.1618,0.7912,0.0024,0.7128,0.0025,0.9754,0.0006,0.8237,0.0017,0.9341,0.0006
PyG,CoauthorCS,link_pred,True,,,2,6,2,skipsum,mean,99,0.4513,0.0033,1207089.0,1.0587,0.0566,0.8288,0.0042,0.7546,0.0038,0.9744,0.003,0.8505,0.0035,0.9486,0.0032
PyG,CoauthorCS,link_pred,True,,,2,6,3,skipconcat,add,99,0.4538,0.0053,446986.0,0.995,0.2141,0.8047,0.0054,0.7248,0.0052,0.9825,0.0017,0.8342,0.004,0.9514,0.0036
PyG,CoauthorCS,link_pred,True,,,2,6,3,skipconcat,max,99,0.4557,0.0015,446986.0,1.1521,0.0371,0.8039,0.0064,0.7233,0.0068,0.9847,0.0,0.834,0.0045,0.95,0.001
PyG,CoauthorCS,link_pred,True,,,2,6,3,skipconcat,mean,99,0.4459,0.0024,446986.0,1.1666,0.0214,0.8218,0.0029,0.7438,0.0031,0.9816,0.0002,0.8463,0.0021,0.9553,0.0018
PyG,CoauthorCS,link_pred,True,,,2,6,3,skipsum,add,99,0.4696,0.0033,1151641.0,1.0906,0.0686,0.8005,0.0028,0.7222,0.0031,0.9767,0.0016,0.8304,0.0019,0.9391,0.0025
PyG,CoauthorCS,link_pred,True,,,2,6,3,skipsum,max,99,0.4747,0.0031,1151641.0,1.0056,0.163,0.7985,0.003,0.7218,0.0037,0.9713,0.0027,0.8282,0.002,0.9311,0.003
PyG,CoauthorCS,link_pred,True,,,2,6,3,skipsum,mean,99,0.4524,0.0018,1151641.0,1.0118,0.0723,0.828,0.0038,0.7543,0.0051,0.973,0.0016,0.8498,0.0026,0.9478,0.0015
PyG,CoauthorCS,link_pred,True,,,2,8,2,skipconcat,add,99,0.4615,0.0021,423041.0,1.0619,0.1357,0.7943,0.0015,0.7139,0.0017,0.9823,0.0015,0.8269,0.0011,0.952,0.0015
PyG,CoauthorCS,link_pred,True,,,2,8,2,skipconcat,max,99,0.457,0.0042,423041.0,1.1878,0.1581,0.7932,0.004,0.7111,0.0038,0.9876,0.0012,0.8269,0.003,0.953,0.0025
