format,dataset,task,trans,feature,label,l_pre,l_mp,l_post,stage,agg,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
PyG,TU_COX2,graph,False,,,1,8,2,skipconcat,mean,399,0.0025,0.0011,137974.0,0.0244,0.0019,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,2,skipsum,add,399,0.0023,0.0004,138547.0,0.0273,0.0005,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,2,skipsum,max,399,0.0013,0.0005,138547.0,0.0283,0.0014,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,2,skipsum,mean,399,0.0029,0.0002,138547.0,0.0555,0.0016,0.9991,0.0013,0.9959,0.0058,1.0,0.0,0.998,0.0029,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,3,skipconcat,add,399,0.002,0.0013,136398.0,0.0282,0.0004,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,3,skipconcat,max,399,0.0019,0.001,136398.0,0.0243,0.0035,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,3,skipconcat,mean,399,0.0041,0.0021,136398.0,0.0277,0.0038,0.9982,0.0025,0.9959,0.0058,0.9959,0.0058,0.9959,0.0058,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,3,skipsum,add,399,0.0043,0.0012,138922.0,0.0597,0.0029,0.9991,0.0013,1.0,0.0,0.9958,0.006,0.9979,0.003,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,3,skipsum,max,399,0.0016,0.0005,138922.0,0.0266,0.0009,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,1,8,3,skipsum,mean,399,0.0053,0.0009,138922.0,0.0221,0.0005,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,2,2,skipconcat,add,399,0.019,0.0068,137867.0,0.0135,0.0008,0.9937,0.0033,0.9835,0.0058,0.9875,0.0101,0.9855,0.0077,0.9997,0.0002
PyG,TU_COX2,graph,False,,,2,2,2,skipconcat,max,399,0.0256,0.0083,137867.0,0.0148,0.002,0.9919,0.0038,0.9795,0.0114,0.9835,0.0058,0.9815,0.0086,0.9996,0.0004
PyG,TU_COX2,graph,False,,,2,2,2,skipconcat,mean,399,0.0257,0.0067,137867.0,0.0156,0.0003,0.9919,0.0058,0.9795,0.0057,0.9835,0.0233,0.9814,0.0136,0.9996,0.0003
PyG,TU_COX2,graph,False,,,2,2,2,skipsum,add,399,0.0137,0.0021,139372.0,0.0149,0.0012,0.9946,0.0038,0.9876,0.0101,0.9877,0.0101,0.9876,0.0087,0.9999,0.0001
PyG,TU_COX2,graph,False,,,2,2,2,skipsum,max,399,0.0193,0.0061,139372.0,0.0158,0.0017,0.9946,0.0022,0.9918,0.0058,0.9834,0.0154,0.9874,0.0052,0.9999,0.0001
PyG,TU_COX2,graph,False,,,2,2,2,skipsum,mean,399,0.0225,0.0013,139372.0,0.0157,0.0011,0.992,0.0022,0.9915,0.006,0.9712,0.0114,0.9812,0.005,0.9998,0.0
PyG,TU_COX2,graph,False,,,2,2,3,skipconcat,add,399,0.0106,0.0018,138374.0,0.0165,0.0011,0.9946,0.0,0.9876,0.0002,0.9876,0.0002,0.9876,0.0002,0.9999,0.0
PyG,TU_COX2,graph,False,,,2,2,3,skipconcat,max,399,0.0163,0.0068,138374.0,0.0143,0.0017,0.9946,0.0022,0.9837,0.0055,0.9916,0.0119,0.9875,0.0053,0.9998,0.0001
PyG,TU_COX2,graph,False,,,2,2,3,skipconcat,mean,399,0.0193,0.0034,138374.0,0.0189,0.0018,0.9911,0.0033,0.9754,0.0004,0.9836,0.0154,0.9794,0.0078,0.9997,0.0001
PyG,TU_COX2,graph,False,,,2,2,3,skipsum,add,399,0.0105,0.0043,138998.0,0.0182,0.0024,0.9964,0.0033,0.9958,0.0059,0.9877,0.0101,0.9918,0.0077,0.9999,0.0001
PyG,TU_COX2,graph,False,,,2,2,3,skipsum,max,399,0.0181,0.0049,138998.0,0.0143,0.0016,0.9911,0.0025,0.9796,0.0111,0.9792,0.0121,0.9793,0.0061,0.9998,0.0001
PyG,TU_COX2,graph,False,,,2,2,3,skipsum,mean,399,0.02,0.007,138998.0,0.0183,0.0028,0.9911,0.0063,0.9834,0.0151,0.9749,0.0207,0.979,0.0149,0.9997,0.0002
PyG,TU_COX2,graph,False,,,2,4,2,skipconcat,add,399,0.0016,0.0003,137740.0,0.0205,0.0019,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,2,skipconcat,max,399,0.0014,0.0002,137740.0,0.0168,0.0013,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,2,skipconcat,mean,399,0.0017,0.0003,137740.0,0.0565,0.0007,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,2,skipsum,add,399,0.0028,0.0006,138826.0,0.0211,0.0024,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,2,skipsum,max,399,0.004,0.0027,138826.0,0.0179,0.0018,0.9991,0.0013,1.0,0.0,0.9958,0.006,0.9979,0.003,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,2,skipsum,mean,399,0.0064,0.0026,138826.0,0.0464,0.0011,0.9982,0.0013,1.0,0.0,0.9917,0.0059,0.9958,0.0029,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,3,skipconcat,add,399,0.0019,0.0004,138135.0,0.0194,0.0018,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,3,skipconcat,max,399,0.0013,0.0003,138135.0,0.0228,0.0017,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,3,skipconcat,mean,399,0.0047,0.0021,138135.0,0.0203,0.0019,0.9982,0.0013,0.9918,0.0058,1.0,0.0,0.9959,0.0029,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,3,skipsum,add,399,0.0026,0.0008,138509.0,0.0176,0.0006,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,3,skipsum,max,399,0.0032,0.002,138509.0,0.0202,0.0014,0.9991,0.0013,0.996,0.0057,1.0,0.0,0.998,0.0029,1.0,0.0
PyG,TU_COX2,graph,False,,,2,4,3,skipsum,mean,399,0.0113,0.001,138509.0,0.0193,0.0026,0.9964,0.0013,0.988,0.0097,0.9958,0.006,0.9918,0.0027,0.9999,0.0
PyG,TU_COX2,graph,False,,,2,6,2,skipconcat,add,399,0.0017,0.0,140626.0,0.0228,0.002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,2,skipconcat,max,399,0.0013,0.0004,140626.0,0.0224,0.003,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,2,skipconcat,mean,399,0.0018,0.0001,140626.0,0.0253,0.003,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,2,skipsum,add,399,0.003,0.0012,137986.0,0.0217,0.002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,2,skipsum,max,399,0.0014,0.0002,137986.0,0.061,0.0014,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,2,skipsum,mean,399,0.0033,0.0007,137986.0,0.0231,0.0023,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,3,skipconcat,add,399,0.0021,0.0007,141646.0,0.0211,0.0014,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,3,skipconcat,max,399,0.0014,0.0002,141646.0,0.0209,0.0003,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,3,skipconcat,mean,399,0.0058,0.0034,141646.0,0.0197,0.0007,0.9991,0.0013,1.0,0.0,0.9959,0.0058,0.998,0.0029,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,3,skipsum,add,399,0.0046,0.0011,138547.0,0.0238,0.0032,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,3,skipsum,max,399,0.0026,0.0005,138547.0,0.0235,0.0002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,6,3,skipsum,mean,399,0.007,0.0014,138547.0,0.0616,0.0005,0.9982,0.0025,0.9921,0.0112,1.0,0.0,0.996,0.0057,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,2,skipconcat,add,399,0.0014,0.0003,139198.0,0.0288,0.0022,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,2,skipconcat,max,399,0.0013,0.0004,139198.0,0.028,0.0038,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,2,skipconcat,mean,399,0.0021,0.0006,139198.0,0.0899,0.0032,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,2,skipsum,add,399,0.0033,0.0016,138922.0,0.0659,0.0012,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,2,skipsum,max,399,0.0018,0.0007,138922.0,0.0262,0.0009,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,2,skipsum,mean,399,0.0052,0.0029,138922.0,0.0235,0.001,0.9982,0.0025,1.0,0.0,0.9916,0.0119,0.9957,0.006,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,3,skipconcat,add,399,0.0013,0.0003,137126.0,0.0282,0.0015,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,3,skipconcat,max,399,0.001,0.0,137126.0,0.0258,0.0017,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,3,skipconcat,mean,399,0.0021,0.0016,137126.0,0.0249,0.0008,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,3,skipsum,add,399,0.0023,0.0001,137233.0,0.0768,0.0083,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,3,skipsum,max,399,0.0015,0.0004,137233.0,0.0266,0.0037,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_COX2,graph,False,,,2,8,3,skipsum,mean,399,0.006,0.0039,137233.0,0.0302,0.0031,0.9973,0.0038,0.9919,0.0115,0.9959,0.0058,0.9939,0.0087,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,2,skipconcat,add,399,0.0145,0.0055,143222.0,0.0317,0.0029,0.9968,0.0017,0.9965,0.0012,0.9957,0.0032,0.9961,0.0021,0.9999,0.0001
PyG,TU_DD,graph,False,,,1,2,2,skipconcat,max,399,0.0017,0.001,143222.0,0.03,0.003,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,2,skipconcat,mean,399,0.0094,0.0068,143222.0,0.0264,0.0022,0.9979,0.0015,0.9983,0.0012,0.9965,0.0032,0.9974,0.0018,0.9999,0.0002
PyG,TU_DD,graph,False,,,1,2,2,skipsum,add,399,0.0018,0.001,151527.0,0.0284,0.0018,0.9993,0.001,0.9983,0.0025,1.0,0.0,0.9991,0.0012,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,2,skipsum,max,399,0.0006,0.0002,151527.0,0.0309,0.0037,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,2,skipsum,mean,399,0.0012,0.0001,151527.0,0.0477,0.0012,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,3,skipconcat,add,399,0.008,0.0044,143202.0,0.0258,0.0004,0.9979,0.0017,0.9957,0.0044,0.9991,0.0012,0.9974,0.0021,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,3,skipconcat,max,399,0.002,0.0003,143202.0,0.0223,0.0016,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,3,skipconcat,mean,399,0.0046,0.0014,143202.0,0.0272,0.0022,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,3,skipsum,add,399,0.0036,0.0004,149146.0,0.026,0.0033,0.9986,0.0005,0.9983,0.0012,0.9983,0.0025,0.9983,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,3,skipsum,max,399,0.0015,0.0007,149146.0,0.0363,0.0055,0.9996,0.0005,0.9991,0.0012,1.0,0.0,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,2,3,skipsum,mean,399,0.0018,0.0002,149146.0,0.0245,0.0014,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,2,skipconcat,add,399,0.0055,0.0046,141610.0,0.0259,0.0016,0.9996,0.0005,0.9991,0.0012,1.0,0.0,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,2,skipconcat,max,399,0.0006,0.0001,141610.0,0.0282,0.0023,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,2,skipconcat,mean,399,0.0012,0.0004,141610.0,0.081,0.0037,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,2,skipsum,add,399,0.003,0.0025,147746.0,0.0436,0.0012,0.9993,0.001,0.9983,0.0025,1.0,0.0,0.9991,0.0012,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,2,skipsum,max,399,0.001,0.0003,147746.0,0.0774,0.0067,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,2,skipsum,mean,399,0.0025,0.0021,147746.0,0.0426,0.0048,0.9993,0.001,0.9983,0.0025,1.0,0.0,0.9991,0.0012,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,3,skipconcat,add,399,0.0035,0.0005,138370.0,0.0433,0.0083,0.9986,0.0005,1.0,0.0,0.9965,0.0012,0.9983,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,3,skipconcat,max,399,0.0017,0.0006,138370.0,0.0294,0.0018,0.9996,0.0005,0.9991,0.0012,1.0,0.0,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,3,skipconcat,mean,399,0.0022,0.0007,138370.0,0.0338,0.0044,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,3,skipsum,add,399,0.0027,0.0007,146818.0,0.044,0.0075,0.9996,0.0005,1.0,0.0,0.9991,0.0012,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,3,skipsum,max,399,0.0014,0.0002,146818.0,0.0465,0.0079,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,4,3,skipsum,mean,399,0.0018,0.0007,146818.0,0.0842,0.0168,0.9993,0.0005,1.0,0.0,0.9983,0.0012,0.9991,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,2,skipconcat,add,399,0.0022,0.0006,140978.0,0.029,0.0013,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,2,skipconcat,max,399,0.0016,0.0007,140978.0,0.0365,0.006,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,2,skipconcat,mean,399,0.0018,0.0009,140978.0,0.0467,0.0041,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,2,skipsum,add,399,0.0023,0.0007,145907.0,0.1075,0.004,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,2,skipsum,max,399,0.0008,0.0002,145907.0,0.0479,0.0072,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,2,skipsum,mean,399,0.0014,0.0005,145907.0,0.0432,0.0015,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,3,skipconcat,add,399,0.0014,0.0001,142258.0,0.0346,0.0007,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,3,skipconcat,max,399,0.0009,0.0001,142258.0,0.1073,0.0154,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,3,skipconcat,mean,399,0.0011,0.0002,142258.0,0.0333,0.0013,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,3,skipsum,add,399,0.0014,0.0005,144898.0,0.0486,0.0052,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,3,skipsum,max,399,0.001,0.0005,144898.0,0.0855,0.0003,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,6,3,skipsum,mean,399,0.0011,0.0002,144898.0,0.0558,0.006,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,2,skipconcat,add,399,0.0014,0.0004,139810.0,0.04,0.002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,2,skipconcat,max,399,0.0008,0.0002,139810.0,0.1013,0.0151,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,2,skipconcat,mean,399,0.0009,0.0002,139810.0,0.0373,0.0035,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,2,skipsum,add,399,0.0022,0.0007,145081.0,0.0418,0.0013,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,2,skipsum,max,399,0.001,0.0001,145081.0,0.0654,0.0123,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,2,skipsum,mean,399,0.0019,0.0005,145081.0,0.1028,0.0204,0.9996,0.0005,0.9991,0.0012,1.0,0.0,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,3,skipconcat,add,399,0.0019,0.0001,137802.0,0.0609,0.0193,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,3,skipconcat,max,399,0.0013,0.0003,137802.0,0.0349,0.0013,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,3,skipconcat,mean,399,0.0019,0.0006,137802.0,0.0401,0.0018,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,3,skipsum,add,399,0.0032,0.0004,145132.0,0.0475,0.0021,0.9993,0.0005,0.9991,0.0012,0.9991,0.0012,0.9991,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,3,skipsum,max,399,0.0008,0.0001,145132.0,0.0453,0.0016,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,1,8,3,skipsum,mean,399,0.0014,0.0,145132.0,0.0716,0.0082,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,2,2,skipconcat,add,399,0.0821,0.0466,143321.0,0.0309,0.0005,0.9717,0.0195,0.9684,0.0213,0.9619,0.0279,0.9651,0.0241,0.995,0.0041
PyG,TU_DD,graph,False,,,2,2,2,skipconcat,max,399,0.0029,0.0026,143321.0,0.05,0.0099,0.9996,0.0005,1.0,0.0,0.9991,0.0012,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,2,2,skipconcat,mean,399,0.0393,0.0333,143321.0,0.046,0.005,0.9898,0.0115,0.9904,0.0118,0.9844,0.0165,0.9874,0.0141,0.9988,0.0011
PyG,TU_DD,graph,False,,,2,2,2,skipsum,add,399,0.0187,0.0075,149146.0,0.0471,0.0057,0.9954,0.0028,0.994,0.0012,0.9948,0.0056,0.9944,0.0034,0.9999,0.0001
PyG,TU_DD,graph,False,,,2,2,2,skipsum,max,399,0.0019,0.0001,149146.0,0.031,0.0026,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,2,2,skipsum,mean,399,0.0055,0.0008,149146.0,0.0434,0.0101,0.9996,0.0005,1.0,0.0,0.9991,0.0012,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,2,3,skipconcat,add,399,0.0291,0.0122,142586.0,0.0686,0.0063,0.9894,0.0031,0.9879,0.0086,0.9862,0.0024,0.987,0.0038,0.9993,0.0005
PyG,TU_DD,graph,False,,,2,2,3,skipconcat,max,399,0.0031,0.0014,142586.0,0.0299,0.0019,0.9996,0.0005,1.0,0.0,0.9991,0.0012,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,2,3,skipconcat,mean,399,0.0676,0.0556,142586.0,0.0291,0.0041,0.9759,0.0218,0.969,0.0277,0.9723,0.0263,0.9706,0.0266,0.995,0.006
PyG,TU_DD,graph,False,,,2,2,3,skipsum,add,399,0.0213,0.0005,147746.0,0.0794,0.0102,0.9936,0.0009,0.9939,0.0025,0.9905,0.0044,0.9922,0.0011,0.9998,0.0
PyG,TU_DD,graph,False,,,2,2,3,skipsum,max,399,0.0028,0.0008,147746.0,0.0358,0.0086,0.9993,0.0005,0.9983,0.0012,1.0,0.0,0.9991,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,2,3,skipsum,mean,399,0.0107,0.0031,147746.0,0.0399,0.0038,0.9982,0.0005,0.9983,0.0012,0.9974,0.0021,0.9978,0.0006,0.9999,0.0001
PyG,TU_DD,graph,False,,,2,4,2,skipconcat,add,399,0.0305,0.0357,141034.0,0.0414,0.0053,0.9904,0.0128,0.9912,0.0107,0.9853,0.0207,0.9882,0.0157,0.9986,0.002
PyG,TU_DD,graph,False,,,2,4,2,skipconcat,max,399,0.001,0.0003,141034.0,0.0351,0.0014,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,2,skipconcat,mean,399,0.0038,0.0022,141034.0,0.0335,0.0011,0.9996,0.0005,1.0,0.0,0.9991,0.0012,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,2,skipsum,add,399,0.0032,0.0005,146818.0,0.0862,0.0021,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,2,skipsum,max,399,0.0011,0.0002,146818.0,0.084,0.0089,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,2,skipsum,mean,399,0.0022,0.0007,146818.0,0.1039,0.0094,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,3,skipconcat,add,399,0.0082,0.0019,140673.0,0.036,0.0067,0.9979,0.0009,0.9983,0.0025,0.9965,0.0012,0.9974,0.0011,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,3,skipconcat,max,399,0.0018,0.0011,140673.0,0.0305,0.0026,0.9996,0.0005,0.9991,0.0012,1.0,0.0,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,3,skipconcat,mean,399,0.0038,0.0023,140673.0,0.0375,0.0067,0.9993,0.0005,1.0,0.0,0.9983,0.0012,0.9991,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,3,skipsum,add,399,0.0049,0.0014,145907.0,0.04,0.0002,0.9996,0.0005,0.9991,0.0012,1.0,0.0,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,3,skipsum,max,399,0.0009,0.0,145907.0,0.0418,0.0017,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,4,3,skipsum,mean,399,0.0036,0.0007,145907.0,0.1003,0.009,0.9989,0.0,0.9991,0.0012,0.9983,0.0012,0.9987,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,6,2,skipconcat,add,399,0.005,0.002,143002.0,0.1089,0.0093,0.9996,0.0005,1.0,0.0,0.9991,0.0012,0.9996,0.0006,1.0,0.0
PyG,TU_DD,graph,False,,,2,6,2,skipconcat,max,399,0.0013,0.0006,143002.0,0.0469,0.0035,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,6,2,skipconcat,mean,399,0.003,0.0025,143002.0,0.0365,0.0018,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,6,2,skipsum,add,399,0.0029,0.0008,144898.0,0.049,0.0067,0.9993,0.001,1.0,0.0,0.9983,0.0025,0.9991,0.0012,1.0,0.0
PyG,TU_DD,graph,False,,,2,6,2,skipsum,max,399,0.0008,0.0002,144898.0,0.0486,0.0057,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,6,2,skipsum,mean,399,0.0022,0.0006,144898.0,0.0673,0.019,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PyG,TU_DD,graph,False,,,2,6,3,skipconcat,add,399,0.0056,0.003,143482.0,0.0329,0.002,0.9986,0.0005,0.9983,0.0012,0.9983,0.0025,0.9983,0.0006,1.0,0.0
