sample,format,dataset,task,trans,feature,label,l_t,l_pre,l_mp,l_post,stage,bn,act,drop,agg,optim,lr,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gaddconv,1,6,2,skipconcat,False,relu,0.6,max,sgd,0.01,0,4.4989,2.6918,138693.0,0.0405,0.002,0.3677,0.185,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gaddconv,1,6,3,stack,True,prelu,0.0,mean,adam,0.001,199,0.0399,0.0246,134880.0,0.0666,0.0046,0.9804,0.0144,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gaddconv,2,6,2,skipsum,True,swish,0.0,max,adam,0.01,99,0.0638,0.0762,134879.0,0.0736,0.0038,0.9886,0.0162,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gaddconv,3,8,1,skipsum,False,swish,0.6,add,adam,0.01,19,4.9017,4.3863,134867.0,0.0816,0.0051,0.2631,0.0696,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,1,2,3,skipconcat,False,relu,0.6,mean,sgd,0.001,39,6.4311,6.8463,137205.0,0.0259,0.0009,0.2206,0.04,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,1,6,2,skipconcat,False,relu,0.6,max,sgd,0.01,19,1.1716,0.0998,138165.0,0.026,0.0018,0.4314,0.0423,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,1,6,3,stack,True,prelu,0.0,mean,adam,0.001,319,0.0038,0.0042,135430.0,0.0517,0.0105,1.0,0.0,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,2,6,2,skipsum,True,swish,0.0,max,adam,0.01,359,0.0026,0.001,135429.0,0.0537,0.008,1.0,0.0,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,3,8,1,skipsum,False,swish,0.6,add,adam,0.01,0,5.5528,5.6483,135360.0,0.0428,0.0058,0.2761,0.1019,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,1,2,3,skipconcat,False,relu,0.6,mean,sgd,0.001,199,1.3213,0.1773,137365.0,0.0338,0.0096,0.4085,0.0859,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,1,6,2,skipconcat,False,relu,0.6,max,sgd,0.01,39,1.535,0.0314,138429.0,0.0624,0.0067,0.2778,0.03,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,1,6,3,stack,True,prelu,0.0,mean,adam,0.001,219,0.1455,0.0848,134118.0,0.0823,0.0335,0.9281,0.03,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,2,6,2,skipsum,True,swish,0.0,max,adam,0.01,279,0.1579,0.0354,134117.0,0.062,0.0043,0.9592,0.0141,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,3,8,1,skipsum,False,swish,0.6,add,adam,0.01,0,10.8277,3.5628,133955.0,0.0785,0.0259,0.201,0.028,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,1,2,3,skipsum,False,prelu,0.6,add,sgd,0.1,0,,,134106.0,0.0377,0.0043,0.1896,0.0101,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,2,2,3,skipconcat,True,prelu,0.6,add,sgd,0.01,99,1.1376,0.0446,134294.0,0.0394,0.0039,0.5425,0.0336,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,2,4,1,skipconcat,True,relu,0.0,add,adam,0.1,59,0.2989,0.0874,136800.0,0.0506,0.0079,0.8677,0.0472,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,2,6,3,skipconcat,False,swish,0.6,max,adam,0.001,19,4.3339,3.7801,141445.0,0.0476,0.0016,0.2598,0.0698,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,3,6,2,skipconcat,False,relu,0.0,add,sgd,0.01,0,9.1508,5.9691,136315.0,0.0407,0.0037,0.1896,0.0336,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,3,8,3,stack,False,relu,0.0,add,adam,0.001,179,0.6688,0.0608,134477.0,0.0596,0.0045,0.7206,0.0208,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,1,2,3,skipsum,False,prelu,0.6,add,sgd,0.1,0,,,134851.0,0.0281,0.0042,0.1896,0.0101,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,2,2,3,skipconcat,True,prelu,0.6,add,sgd,0.01,19,1.6733,0.8784,137442.0,0.0375,0.0035,0.4281,0.1621,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,2,4,1,skipconcat,True,relu,0.0,add,adam,0.1,99,0.4124,0.1698,135928.0,0.0367,0.0032,0.8317,0.03,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,2,6,3,skipconcat,False,swish,0.6,max,adam,0.001,39,1.4506,0.0592,141037.0,0.0279,0.0039,0.317,0.0122,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,3,6,2,skipconcat,False,relu,0.0,add,sgd,0.01,0,11.606,1.5216,135799.0,0.0394,0.0216,0.2026,0.022,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,3,8,3,stack,False,relu,0.0,add,adam,0.001,279,0.4209,0.0413,135350.0,0.0287,0.0029,0.8121,0.0241,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,1,2,3,skipsum,False,prelu,0.6,add,sgd,0.1,0,,,135213.0,0.0489,0.0092,0.1896,0.0101,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,2,2,3,skipconcat,True,prelu,0.6,add,sgd,0.01,19,1.9651,0.7442,134140.0,0.0556,0.0161,0.3284,0.114,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,2,4,1,skipconcat,True,relu,0.0,add,adam,0.1,99,0.3809,0.0655,136364.0,0.0552,0.0036,0.8268,0.0241,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,2,6,3,skipconcat,False,swish,0.6,max,adam,0.001,0,6.6547,3.475,141241.0,0.0641,0.0321,0.2173,0.0167,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,3,6,2,skipconcat,False,relu,0.0,add,sgd,0.01,0,15.1396,3.6125,136057.0,0.0515,0.0174,0.2092,0.0151,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,3,8,3,stack,False,relu,0.0,add,adam,0.001,119,0.6979,0.0766,133645.0,0.0545,0.0036,0.6961,0.0262,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gaddconv,1,4,1,stack,False,swish,0.0,mean,adam,0.001,179,0.8083,0.0144,134825.0,0.0555,0.0088,0.7312,0.0096,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gaddconv,2,4,2,skipconcat,True,relu,0.3,max,sgd,0.01,339,0.6228,0.007,137987.0,0.0554,0.0037,0.732,0.0047,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gaddconv,2,4,3,skipconcat,True,relu,0.0,max,adam,0.001,139,0.0697,0.0035,138326.0,0.0826,0.0424,0.9834,0.001,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,generalconv,1,4,1,stack,False,swish,0.0,mean,adam,0.001,159,1.487,0.0012,134850.0,0.0389,0.0029,0.3187,0.0011,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,generalconv,2,4,2,skipconcat,True,relu,0.3,max,sgd,0.01,99,0.8572,0.0394,137499.0,0.0402,0.0006,0.6178,0.0187,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,generalconv,2,4,3,skipconcat,True,relu,0.0,max,adam,0.001,139,0.1011,0.0085,137950.0,0.0372,0.0014,0.9833,0.0038,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gmulconv,1,4,1,stack,False,swish,0.0,mean,adam,0.001,179,0.8841,0.0334,134105.0,0.0515,0.0063,0.6942,0.0052,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gmulconv,2,4,2,skipconcat,True,relu,0.3,max,sgd,0.01,379,0.9332,0.033,137743.0,0.0499,0.0002,0.59,0.0127,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gmulconv,2,4,3,skipconcat,True,relu,0.0,max,adam,0.001,199,0.1775,0.0142,138138.0,0.072,0.0012,0.9421,0.0065,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gaddconv,1,2,2,skipsum,False,relu,0.0,mean,sgd,0.001,139,1.5437,0.0097,134789.0,0.0391,0.0013,0.358,0.0203,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gaddconv,1,4,2,stack,False,swish,0.0,mean,adam,0.1,179,1.0836,0.0152,134440.0,0.0503,0.0087,0.4945,0.004,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gaddconv,3,2,2,skipsum,False,swish,0.0,add,adam,0.1,59,1.5871,0.0036,133796.0,0.0382,0.002,0.2438,0.0023,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gaddconv,3,8,1,stack,False,swish,0.3,mean,sgd,0.1,19,1.5775,0.0023,134867.0,0.0791,0.0188,0.2672,0.0028,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,generalconv,1,2,2,skipsum,False,relu,0.0,mean,sgd,0.001,39,1.592,0.008,133957.0,0.0469,0.0276,0.269,0.0005,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,generalconv,1,4,2,stack,False,swish,0.0,mean,adam,0.1,39,1.593,0.0205,134789.0,0.0329,0.0052,0.2236,0.0647,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,generalconv,3,2,2,skipsum,False,swish,0.0,add,adam,0.1,399,1.3727,0.1313,134789.0,0.03,0.0021,0.3949,0.0876,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,generalconv,3,8,1,stack,False,swish,0.3,mean,sgd,0.1,19,1.5785,0.0005,135360.0,0.0312,0.0009,0.2668,0.0027,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gmulconv,1,2,2,skipsum,False,relu,0.0,mean,sgd,0.001,19,1.5607,0.0174,134373.0,0.0429,0.0017,0.3672,0.0117,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gmulconv,1,4,2,stack,False,swish,0.0,mean,adam,0.1,139,1.1217,0.0184,133796.0,0.0495,0.0039,0.4695,0.0146,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gmulconv,3,2,2,skipsum,False,swish,0.0,add,adam,0.1,39,1.5937,0.0027,135113.0,0.0392,0.0028,0.2519,0.024,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gmulconv,3,8,1,stack,False,swish,0.3,mean,sgd,0.1,19,1.5891,0.0122,133955.0,0.0709,0.0178,0.2643,0.0032,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gaddconv,2,2,1,skipsum,True,swish,0.0,mean,sgd,0.1,359,1.4802,0.0344,134348.0,0.0489,0.0012,0.4516,0.025,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gaddconv,2,8,3,skipconcat,True,swish,0.0,mean,adam,0.001,399,0.06,0.0019,137857.0,0.0675,0.0052,0.9801,0.0006,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gaddconv,3,4,1,stack,False,prelu,0.3,add,sgd,0.01,139,1.6043,0.0195,134217.0,0.0739,0.0283,0.2293,0.0425,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,generalconv,2,2,1,skipsum,True,swish,0.0,mean,sgd,0.1,0,1.6923,0.0595,134789.0,0.0642,0.0176,0.1989,0.0047,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,generalconv,2,8,3,skipconcat,True,swish,0.0,mean,adam,0.001,139,1.7301,0.2227,137441.0,0.0689,0.0155,0.2574,0.0389,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,generalconv,3,4,1,stack,False,prelu,0.3,add,sgd,0.01,0,1.612,0.0121,134834.0,0.0301,0.0021,0.2135,0.0232,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gmulconv,2,2,1,skipsum,True,swish,0.0,mean,sgd,0.1,379,1.5306,0.0154,135205.0,0.053,0.0072,0.4183,0.0058,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gmulconv,2,8,3,skipconcat,True,swish,0.0,mean,adam,0.001,399,0.0858,0.0061,137649.0,0.0794,0.0069,0.9688,0.0033,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gmulconv,3,4,1,stack,False,prelu,0.3,add,sgd,0.01,19,1.612,0.003,135426.0,0.068,0.0148,0.2076,0.0061,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gaddconv,1,2,3,skipsum,False,prelu,0.0,max,sgd,0.001,319,1.4845,0.0039,134106.0,0.0392,0.0015,0.3705,0.0045,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gaddconv,1,4,1,skipsum,True,prelu,0.0,add,adam,0.1,159,0.6047,0.0424,134256.0,0.0737,0.0101,0.7959,0.0241,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gaddconv,3,6,1,skipconcat,False,prelu,0.0,max,sgd,0.01,159,1.4577,0.0231,137946.0,0.0647,0.0084,0.3744,0.0004,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,generalconv,1,2,3,skipsum,False,prelu,0.0,max,sgd,0.001,359,1.5683,0.0114,134851.0,0.0308,0.004,0.2783,0.012,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,generalconv,1,4,1,skipsum,True,prelu,0.0,add,adam,0.1,199,0.7873,0.0313,134286.0,0.0418,0.002,0.6427,0.0149,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,generalconv,3,6,1,skipconcat,False,prelu,0.0,max,sgd,0.01,319,1.4986,0.0126,137034.0,0.0416,0.0007,0.3647,0.0098,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gmulconv,1,2,3,skipsum,False,prelu,0.0,max,sgd,0.001,339,1.4957,0.0203,135213.0,0.0347,0.0005,0.367,0.0047,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gmulconv,1,4,1,skipsum,True,prelu,0.0,add,adam,0.1,199,0.6578,0.0226,135006.0,0.0644,0.0032,0.775,0.0111,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gmulconv,3,6,1,skipconcat,False,prelu,0.0,max,sgd,0.01,359,1.4327,0.0016,137490.0,0.0616,0.007,0.3808,0.0077,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gaddconv,1,4,2,skipconcat,False,prelu,0.6,max,adam,0.1,59,1.545,0.0841,137894.0,0.0482,0.0017,0.2662,0.0726,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gaddconv,1,4,3,skipconcat,False,relu,0.6,mean,adam,0.001,39,1.0555,0.0163,135318.0,0.0504,0.0193,0.5245,0.0083,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gaddconv,1,4,3,stack,True,relu,0.6,max,adam,0.01,319,0.4913,0.0219,135245.0,0.0698,0.0038,0.8099,0.011,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gaddconv,2,6,1,skipsum,True,relu,0.3,mean,adam,0.01,259,0.1266,0.0119,135461.0,0.0994,0.0158,0.9595,0.0041,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,generalconv,1,4,2,skipconcat,False,prelu,0.6,max,adam,0.1,99,1.2414,0.359,137398.0,0.0557,0.0089,0.4194,0.1918,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,generalconv,1,4,3,skipconcat,False,relu,0.6,mean,adam,0.001,79,1.1871,0.0164,134942.0,0.0325,0.0039,0.4745,0.0068,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,generalconv,1,4,3,stack,True,relu,0.6,max,adam,0.01,259,0.8208,0.0061,134069.0,0.0445,0.0009,0.6486,0.0049,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,generalconv,2,6,1,skipsum,True,relu,0.3,mean,adam,0.01,179,0.8546,0.0559,133829.0,0.0553,0.0084,0.6446,0.029,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gmulconv,1,4,2,skipconcat,False,prelu,0.6,max,adam,0.1,0,2.8283,0.2994,137646.0,0.0645,0.0176,0.1949,0.0029,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gmulconv,1,4,3,skipconcat,False,relu,0.6,mean,adam,0.001,59,0.9406,0.0059,135130.0,0.0544,0.0032,0.5842,0.0046,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gmulconv,1,4,3,stack,True,relu,0.6,max,adam,0.01,399,1.0564,0.1735,134657.0,0.0704,0.0035,0.5394,0.0878,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gmulconv,2,6,1,skipsum,True,relu,0.3,mean,adam,0.01,399,0.1265,0.0086,134645.0,0.0786,0.0059,0.9586,0.0026,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,gaddconv,1,6,3,skipsum,False,swish,0.6,mean,sgd,0.01,99,6.7661,7.5909,133736.0,0.0981,0.021,0.3154,0.0968,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,gaddconv,1,8,1,skipsum,False,swish,0.3,max,sgd,0.1,0,13.8476,13.0543,134244.0,0.0717,0.0064,0.2108,0.0208,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,generalconv,1,6,3,skipsum,False,swish,0.6,mean,sgd,0.01,0,18.1964,1.1299,134277.0,0.0662,0.0273,0.1847,0.03,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,generalconv,1,8,1,skipsum,False,swish,0.3,max,sgd,0.1,39,186.9392,140.9582,134277.0,0.0413,0.002,0.1601,0.0301,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,gmulconv,1,6,3,skipsum,False,swish,0.6,mean,sgd,0.01,19,6.8307,7.6501,135045.0,0.0609,0.0226,0.3105,0.0661,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,gmulconv,1,8,1,skipsum,False,swish,0.3,max,sgd,0.1,0,,,135301.0,0.0554,0.0051,0.17,0.0083,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,gaddconv,2,2,1,skipconcat,False,relu,0.0,max,sgd,0.1,0,,,135725.0,0.0368,0.0012,0.1961,0.0262,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,gaddconv,2,4,2,skipsum,False,relu,0.6,add,sgd,0.1,0,17.3349,2.4376,134216.0,0.0653,0.0148,0.1945,0.0363,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,generalconv,2,2,1,skipconcat,False,relu,0.0,max,sgd,0.1,59,364.7281,85.6373,136479.0,0.0239,0.0007,0.2043,0.0266,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,generalconv,2,4,2,skipsum,False,relu,0.6,add,sgd,0.1,0,10.8394,6.5434,134833.0,0.0271,0.0029,0.2304,0.012,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,gmulconv,2,2,1,skipconcat,False,relu,0.0,max,sgd,0.1,0,,,135365.0,0.0429,0.0073,0.2043,0.0361,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,gmulconv,2,4,2,skipsum,False,relu,0.6,add,sgd,0.1,0,16.0147,1.2079,135425.0,0.0618,0.0244,0.2026,0.0227,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,gaddconv,2,2,2,stack,True,prelu,0.6,add,sgd,0.01,0,1.9618,0.793,135006.0,0.0474,0.0009,0.3464,0.1343,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,gaddconv,3,6,1,skipsum,True,prelu,0.0,mean,sgd,0.1,139,8.8543,4.6618,134880.0,0.0761,0.0025,0.5,0.044,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,generalconv,2,2,2,stack,True,prelu,0.6,add,sgd,0.01,39,1.6936,0.8396,134286.0,0.0303,0.0037,0.4118,0.1475,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,generalconv,3,6,1,skipsum,True,prelu,0.0,mean,sgd,0.1,99,24.0019,29.3634,135430.0,0.0391,0.0009,0.3971,0.1461,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,gmulconv,2,2,2,stack,True,prelu,0.6,add,sgd,0.01,0,2.2522,0.7953,134646.0,0.0435,0.0035,0.3317,0.1267,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,gmulconv,3,6,1,skipsum,True,prelu,0.0,mean,sgd,0.1,0,,,134118.0,0.0644,0.0023,0.3039,0.1317,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,gaddconv,1,2,3,stack,False,relu,0.6,max,adam,0.1,0,231.0903,76.1771,134105.0,0.0612,0.0177,0.2026,0.0122,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,gaddconv,2,2,1,stack,True,relu,0.3,mean,adam,0.001,259,0.3157,0.0253,134348.0,0.0407,0.0008,0.8643,0.0023,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,generalconv,1,2,3,stack,False,relu,0.6,max,adam,0.1,0,224.8672,40.2959,134850.0,0.0412,0.0203,0.1781,0.0201,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,generalconv,2,2,1,stack,True,relu,0.3,mean,adam,0.001,259,2.8076,3.4645,134789.0,0.0418,0.0011,0.6225,0.3195,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,gmulconv,1,2,3,stack,False,relu,0.6,max,adam,0.1,0,156.8294,52.2706,135212.0,0.0498,0.0166,0.2092,0.0023,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,gmulconv,2,2,1,stack,True,relu,0.3,mean,adam,0.001,339,0.4083,0.0521,135205.0,0.0431,0.002,0.8202,0.018,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,1,4,3,stack,True,prelu,0.6,add,sgd,0.1,79,1.5264,0.0034,135246.0,0.0705,0.0018,0.2993,0.0017,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,1,6,1,skipsum,False,prelu,0.6,max,sgd,0.001,99,1.6201,0.0046,134805.0,0.0833,0.0023,0.1933,0.0027,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,1,6,1,stack,True,relu,0.6,add,sgd,0.1,79,1.5169,0.0046,134033.0,0.0982,0.0123,0.3059,0.0036,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,3,2,1,skipconcat,True,prelu,0.6,mean,adam,0.01,359,0.8019,0.0229,136051.0,0.0507,0.0015,0.6643,0.0179,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,3,6,2,skipconcat,False,relu,0.3,max,sgd,0.01,339,1.5279,0.0503,136315.0,0.0913,0.0126,0.3112,0.0479,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,3,8,2,skipsum,True,relu,0.0,mean,adam,0.01,99,0.1845,0.0022,134357.0,0.0973,0.0052,0.9371,0.0006,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,1,4,3,stack,True,prelu,0.6,add,sgd,0.1,99,1.287,0.0031,134070.0,0.0454,0.0016,0.4488,0.0031,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,1,6,1,skipsum,False,prelu,0.6,max,sgd,0.001,0,1.6184,0.001,134834.0,0.0617,0.0031,0.1975,0.0042,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,1,6,1,stack,True,relu,0.6,add,sgd,0.1,199,1.199,0.0022,134069.0,0.0489,0.0044,0.5074,0.0016,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,3,2,1,skipconcat,True,prelu,0.6,mean,adam,0.01,399,1.3487,0.0032,135407.0,0.0409,0.0022,0.4306,0.0012,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,3,6,2,skipconcat,False,relu,0.3,max,sgd,0.01,399,1.5717,0.0133,135799.0,0.0325,0.0028,0.2872,0.012,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,3,8,2,skipsum,True,relu,0.0,mean,adam,0.01,99,1.1696,0.0139,135056.0,0.0603,0.0002,0.5127,0.0081,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,1,4,3,stack,True,prelu,0.6,add,sgd,0.1,19,5.0145,1.6884,134658.0,0.0892,0.034,0.2081,0.0119,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,1,6,1,skipsum,False,prelu,0.6,max,sgd,0.001,59,1.6175,0.0002,133923.0,0.0846,0.0015,0.2031,0.0016,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,1,6,1,stack,True,relu,0.6,add,sgd,0.1,139,1.5701,0.037,134951.0,0.074,0.0008,0.2583,0.043,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,3,2,1,skipconcat,True,prelu,0.6,mean,adam,0.01,379,0.7656,0.0153,135729.0,0.0541,0.002,0.6786,0.0108,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,3,6,2,skipconcat,False,relu,0.3,max,sgd,0.01,379,1.5574,0.0391,136057.0,0.0611,0.0095,0.2685,0.0497,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,3,8,2,skipsum,True,relu,0.0,mean,adam,0.01,99,0.4301,0.0106,135928.0,0.1098,0.0016,0.8309,0.0052,,,,,,,,
