sample,format,dataset,task,trans,feature,label,l_t,l_pre,l_mp,l_post,stage,bn,act,drop,agg,optim,lr,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gaddconv,1,6,3,stack,True,prelu,0.0,mean,adam,0.001,399,0.0153,0.0099,134880.0,0.0724,0.003,0.9951,0.004,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gaddconv,2,6,2,skipsum,True,swish,0.0,max,adam,0.01,399,0.0005,0.0001,134879.0,0.0693,0.0029,1.0,0.0,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gaddconv,3,8,1,skipsum,False,swish,0.6,add,adam,0.01,99,1.3653,0.0461,134867.0,0.0763,0.0104,0.3938,0.0141,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,1,2,3,skipconcat,False,relu,0.6,mean,sgd,0.001,399,1.4793,0.0294,137205.0,0.024,0.0023,0.2957,0.0295,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,1,6,2,skipconcat,False,relu,0.6,max,sgd,0.01,99,0.8442,0.0425,138165.0,0.026,0.0016,0.6111,0.0521,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,1,6,3,stack,True,prelu,0.0,mean,adam,0.001,399,0.0007,0.0002,135430.0,0.0624,0.0092,1.0,0.0,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,2,6,2,skipsum,True,swish,0.0,max,adam,0.01,399,0.0009,0.0003,135429.0,0.0533,0.0041,1.0,0.0,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,generalconv,3,8,1,skipsum,False,swish,0.6,add,adam,0.01,99,0.9107,0.1023,135360.0,0.0361,0.0009,0.5621,0.0612,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,1,2,3,skipconcat,False,relu,0.6,mean,sgd,0.001,399,1.0398,0.019,137365.0,0.0329,0.0069,0.5163,0.026,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,1,6,2,skipconcat,False,relu,0.6,max,sgd,0.01,99,,,138429.0,0.0699,0.0036,0.2141,0.0257,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,1,6,3,stack,True,prelu,0.0,mean,adam,0.001,399,0.0426,0.0043,134118.0,0.0812,0.0286,0.9853,0.0,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,2,6,2,skipsum,True,swish,0.0,max,adam,0.01,399,0.0363,0.0131,134117.0,0.0586,0.0025,0.9935,0.0092,,,,,,,,
l_t,nx,scalefree,graph,True,node_onehot,graph_path_len,gmulconv,3,8,1,skipsum,False,swish,0.6,add,adam,0.01,99,1.5013,0.0473,133955.0,0.0579,0.0039,0.3055,0.0411,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,1,2,3,skipsum,False,prelu,0.6,add,sgd,0.1,199,,,134106.0,0.0372,0.0023,0.1896,0.0101,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,2,2,3,skipconcat,True,prelu,0.6,add,sgd,0.01,99,1.1403,0.053,134294.0,0.0362,0.0008,0.4902,0.0069,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,2,4,1,skipconcat,True,relu,0.0,add,adam,0.1,99,0.2013,0.1072,136800.0,0.0489,0.0045,0.9347,0.0439,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,2,6,3,skipconcat,False,swish,0.6,max,adam,0.001,399,0.7579,0.0594,141445.0,0.0515,0.0046,0.616,0.0469,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,3,6,2,skipconcat,False,relu,0.0,add,sgd,0.01,99,1.6077,0.0012,136315.0,0.0472,0.0023,0.2141,0.0061,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gaddconv,3,8,3,stack,False,relu,0.0,add,adam,0.001,399,0.4944,0.0628,134477.0,0.0591,0.004,0.7908,0.035,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,1,2,3,skipsum,False,prelu,0.6,add,sgd,0.1,199,,,134851.0,0.0245,0.003,0.1896,0.0101,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,2,2,3,skipconcat,True,prelu,0.6,add,sgd,0.01,99,0.7883,0.0442,137442.0,0.0389,0.0035,0.6487,0.0234,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,2,4,1,skipconcat,True,relu,0.0,add,adam,0.1,99,0.4124,0.1698,135928.0,0.0367,0.0032,0.8317,0.03,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,2,6,3,skipconcat,False,swish,0.6,max,adam,0.001,399,0.8309,0.035,141037.0,0.028,0.0015,0.598,0.0263,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,3,6,2,skipconcat,False,relu,0.0,add,sgd,0.01,99,1.6073,0.0014,135799.0,0.0224,0.0004,0.2157,0.0069,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,generalconv,3,8,3,stack,False,relu,0.0,add,adam,0.001,399,0.389,0.021,135350.0,0.0307,0.0032,0.8202,0.0167,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,1,2,3,skipsum,False,prelu,0.6,add,sgd,0.1,199,,,135213.0,0.0329,0.0021,0.1896,0.0101,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,2,2,3,skipconcat,True,prelu,0.6,add,sgd,0.01,99,1.1671,0.0187,134140.0,0.036,0.0051,0.4755,0.0212,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,2,4,1,skipconcat,True,relu,0.0,add,adam,0.1,99,0.3702,0.0679,136364.0,0.0536,0.0049,0.8382,0.0144,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,2,6,3,skipconcat,False,swish,0.6,max,adam,0.001,399,1.4801,0.0392,141241.0,0.0499,0.0046,0.3235,0.0243,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,3,6,2,skipconcat,False,relu,0.0,add,sgd,0.01,99,1.6074,0.0014,136057.0,0.0364,0.0025,0.2157,0.0069,,,,,,,,
l_t,nx,scalefree,graph,True,node_pagerank,graph_path_len,gmulconv,3,8,3,stack,False,relu,0.0,add,adam,0.001,399,0.475,0.0596,133645.0,0.0557,0.0062,0.781,0.0241,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gaddconv,1,4,1,stack,False,swish,0.0,mean,adam,0.001,199,0.8081,0.0142,134825.0,0.0614,0.0034,0.7314,0.0097,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gaddconv,2,4,2,skipconcat,True,relu,0.3,max,sgd,0.01,399,0.6229,0.0138,137987.0,0.059,0.0048,0.7317,0.0071,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gaddconv,2,4,3,skipconcat,True,relu,0.0,max,adam,0.001,199,0.0669,0.0074,138326.0,0.0841,0.0412,0.9847,0.0026,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,generalconv,1,4,1,stack,False,swish,0.0,mean,adam,0.001,199,1.4846,0.0013,134850.0,0.0348,0.0021,0.3202,0.001,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,generalconv,2,4,2,skipconcat,True,relu,0.3,max,sgd,0.01,399,0.7213,0.0005,137499.0,0.0445,0.0027,0.6833,0.0013,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,generalconv,2,4,3,skipconcat,True,relu,0.0,max,adam,0.001,199,0.1006,0.0121,137950.0,0.038,0.0039,0.9824,0.0063,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gmulconv,1,4,1,stack,False,swish,0.0,mean,adam,0.001,199,0.8651,0.0111,134105.0,0.0448,0.0015,0.6927,0.0027,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gmulconv,2,4,2,skipconcat,True,relu,0.3,max,sgd,0.01,399,0.9263,0.0235,137743.0,0.0527,0.0035,0.5936,0.0105,,,,,,,,
l_t,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,gmulconv,2,4,3,skipconcat,True,relu,0.0,max,adam,0.001,199,0.1779,0.0139,138138.0,0.1044,0.0463,0.9421,0.0065,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gaddconv,1,2,2,skipsum,False,relu,0.0,mean,sgd,0.001,199,1.5323,0.0018,134789.0,0.0397,0.0015,0.3558,0.0184,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gaddconv,1,4,2,stack,False,swish,0.0,mean,adam,0.1,199,1.0805,0.012,134440.0,0.0492,0.0094,0.4957,0.0034,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gaddconv,3,2,2,skipsum,False,swish,0.0,add,adam,0.1,399,1.5759,0.0006,133796.0,0.0392,0.0017,0.269,0.0005,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gaddconv,3,8,1,stack,False,swish,0.3,mean,sgd,0.1,399,1.5751,0.0009,134867.0,0.0668,0.0031,0.2716,0.0008,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,generalconv,1,2,2,skipsum,False,relu,0.0,mean,sgd,0.001,199,1.5759,0.0007,133957.0,0.0278,0.0014,0.269,0.0005,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,generalconv,1,4,2,stack,False,swish,0.0,mean,adam,0.1,199,1.5759,0.0006,134789.0,0.0309,0.0037,0.269,0.0005,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,generalconv,3,2,2,skipsum,False,swish,0.0,add,adam,0.1,399,1.3805,0.1421,134789.0,0.0316,0.0008,0.394,0.0889,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,generalconv,3,8,1,stack,False,swish,0.3,mean,sgd,0.1,399,1.5763,0.001,135360.0,0.0321,0.004,0.269,0.0004,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gmulconv,1,2,2,skipsum,False,relu,0.0,mean,sgd,0.001,199,1.5361,0.0066,134373.0,0.0385,0.0057,0.3618,0.0095,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gmulconv,1,4,2,stack,False,swish,0.0,mean,adam,0.1,199,1.1113,0.0103,133796.0,0.0516,0.004,0.4746,0.0103,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gmulconv,3,2,2,skipsum,False,swish,0.0,add,adam,0.1,399,1.5759,0.0006,135113.0,0.0445,0.0028,0.269,0.0005,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_clustering_coefficient,gmulconv,3,8,1,stack,False,swish,0.3,mean,sgd,0.1,399,,,133955.0,0.0804,0.0175,0.2199,0.0303,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gaddconv,2,2,1,skipsum,True,swish,0.0,mean,sgd,0.1,399,1.4801,0.0343,134348.0,0.0488,0.0035,0.4487,0.0307,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gaddconv,2,8,3,skipconcat,True,swish,0.0,mean,adam,0.001,399,0.06,0.0019,137857.0,0.0675,0.0052,0.9801,0.0006,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gaddconv,3,4,1,stack,False,prelu,0.3,add,sgd,0.01,399,1.5483,0.0011,134217.0,0.0519,0.0031,0.3092,0.0129,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,generalconv,2,2,1,skipsum,True,swish,0.0,mean,sgd,0.1,399,1.6094,0.0,134789.0,0.0563,0.0067,0.203,0.0007,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,generalconv,2,8,3,skipconcat,True,swish,0.0,mean,adam,0.001,399,1.5383,0.0046,137441.0,0.061,0.0059,0.2965,0.0026,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,generalconv,3,4,1,stack,False,prelu,0.3,add,sgd,0.01,399,1.547,0.0056,134834.0,0.0309,0.0027,0.3252,0.0063,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gmulconv,2,2,1,skipsum,True,swish,0.0,mean,sgd,0.1,399,1.5306,0.0154,135205.0,0.0502,0.0067,0.4192,0.006,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gmulconv,2,8,3,skipconcat,True,swish,0.0,mean,adam,0.001,399,0.0858,0.0061,137649.0,0.0794,0.0069,0.9688,0.0033,,,,,,,,
l_t,nx,scalefree,node,True,node_const,node_pagerank,gmulconv,3,4,1,stack,False,prelu,0.3,add,sgd,0.01,399,1.553,0.0081,135426.0,0.049,0.0046,0.3113,0.0198,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gaddconv,1,2,3,skipsum,False,prelu,0.0,max,sgd,0.001,399,1.4818,0.0014,134106.0,0.0396,0.0006,0.3708,0.0045,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gaddconv,1,4,1,skipsum,True,prelu,0.0,add,adam,0.1,199,0.5741,0.0148,134256.0,0.0738,0.0101,0.8137,0.0086,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gaddconv,3,6,1,skipconcat,False,prelu,0.0,max,sgd,0.01,399,1.4334,0.0063,137946.0,0.0642,0.0085,0.3737,0.001,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,generalconv,1,2,3,skipsum,False,prelu,0.0,max,sgd,0.001,399,1.5623,0.0034,134851.0,0.0304,0.004,0.2784,0.0121,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,generalconv,1,4,1,skipsum,True,prelu,0.0,add,adam,0.1,199,0.7873,0.0313,134286.0,0.0418,0.002,0.6427,0.0149,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,generalconv,3,6,1,skipconcat,False,prelu,0.0,max,sgd,0.01,399,1.4978,0.0129,137034.0,0.0468,0.0062,0.3652,0.01,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gmulconv,1,2,3,skipsum,False,prelu,0.0,max,sgd,0.001,399,1.4952,0.0203,135213.0,0.0353,0.001,0.3671,0.0047,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gmulconv,1,4,1,skipsum,True,prelu,0.0,add,adam,0.1,199,0.6578,0.0226,135006.0,0.0644,0.0032,0.775,0.0111,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,gmulconv,3,6,1,skipconcat,False,prelu,0.0,max,sgd,0.01,399,1.432,0.0015,137490.0,0.0544,0.0007,0.3809,0.0079,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gaddconv,1,4,2,skipconcat,False,prelu,0.6,max,adam,0.1,99,1.52,0.0747,137894.0,0.0579,0.0149,0.3042,0.0577,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gaddconv,1,4,3,skipconcat,False,relu,0.6,mean,adam,0.001,399,0.6117,0.0178,135318.0,0.0485,0.0088,0.7419,0.0085,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gaddconv,1,4,3,stack,True,relu,0.6,max,adam,0.01,399,0.4513,0.0046,135245.0,0.0689,0.0021,0.8257,0.0021,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gaddconv,2,6,1,skipsum,True,relu,0.3,mean,adam,0.01,399,0.116,0.0019,135461.0,0.1002,0.0063,0.964,0.0017,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,generalconv,1,4,2,skipconcat,False,prelu,0.6,max,adam,0.1,99,1.0636,0.3866,137398.0,0.0581,0.0094,0.5093,0.2026,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,generalconv,1,4,3,skipconcat,False,relu,0.6,mean,adam,0.001,399,1.0459,0.0041,134942.0,0.0312,0.0031,0.5446,0.0034,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,generalconv,1,4,3,stack,True,relu,0.6,max,adam,0.01,399,0.7986,0.0044,134069.0,0.0482,0.0026,0.658,0.0012,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,generalconv,2,6,1,skipsum,True,relu,0.3,mean,adam,0.01,399,0.7806,0.005,133829.0,0.063,0.0015,0.6791,0.0011,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gmulconv,1,4,2,skipconcat,False,prelu,0.6,max,adam,0.1,99,1.6095,0.0,137646.0,0.0411,0.0051,0.2004,0.0023,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gmulconv,1,4,3,skipconcat,False,relu,0.6,mean,adam,0.001,399,0.6334,0.0055,135130.0,0.0626,0.0069,0.7286,0.0014,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gmulconv,1,4,3,stack,True,relu,0.6,max,adam,0.01,399,0.9017,0.0413,134657.0,0.0689,0.0025,0.6124,0.0155,,,,,,,,
l_t,nx,scalefree,node,True,node_onehot,node_pagerank,gmulconv,2,6,1,skipsum,True,relu,0.3,mean,adam,0.01,399,0.1235,0.0056,134645.0,0.074,0.0029,0.9597,0.0022,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,gaddconv,1,6,3,skipsum,False,swish,0.6,mean,sgd,0.01,199,1.3174,0.097,133736.0,0.0784,0.0029,0.4003,0.0579,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,gaddconv,1,8,1,skipsum,False,swish,0.3,max,sgd,0.1,99,3.6135,1.4191,134244.0,0.068,0.0066,0.2026,0.0092,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,generalconv,1,6,3,skipsum,False,swish,0.6,mean,sgd,0.01,199,1.6054,0.0004,134277.0,0.0323,0.0043,0.2173,0.0083,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,generalconv,1,8,1,skipsum,False,swish,0.3,max,sgd,0.1,99,3.864,1.3119,134277.0,0.0367,0.0006,0.2353,0.0144,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,gmulconv,1,6,3,skipsum,False,swish,0.6,mean,sgd,0.01,199,1.3439,0.1249,135045.0,0.0441,0.002,0.3807,0.0757,,,,,,,,
l_t,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,gmulconv,1,8,1,skipsum,False,swish,0.3,max,sgd,0.1,99,,,135301.0,0.056,0.0025,0.1912,0.0212,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,gaddconv,2,2,1,skipconcat,False,relu,0.0,max,sgd,0.1,399,,,135725.0,0.0372,0.0042,0.1912,0.0212,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,gaddconv,2,4,2,skipsum,False,relu,0.6,add,sgd,0.1,99,1.6052,0.0012,134216.0,0.0496,0.0028,0.219,0.0023,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,generalconv,2,2,1,skipconcat,False,relu,0.0,max,sgd,0.1,399,1.607,0.0014,136479.0,0.025,0.0004,0.2141,0.0023,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,generalconv,2,4,2,skipsum,False,relu,0.6,add,sgd,0.1,99,1.6052,0.0012,134833.0,0.0263,0.0043,0.219,0.0023,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,gmulconv,2,2,1,skipconcat,False,relu,0.0,max,sgd,0.1,399,,,135365.0,0.0378,0.0038,0.1912,0.0212,,,,,,,,
l_t,nx,smallworld,graph,True,node_const,graph_path_len,gmulconv,2,4,2,skipsum,False,relu,0.6,add,sgd,0.1,99,1.6053,0.0012,135425.0,0.0452,0.008,0.2173,0.0023,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,gaddconv,2,2,2,stack,True,prelu,0.6,add,sgd,0.01,399,0.9941,0.0644,135006.0,0.0445,0.0024,0.5294,0.028,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,gaddconv,3,6,1,skipsum,True,prelu,0.0,mean,sgd,0.1,199,5.657,1.741,134880.0,0.0739,0.0015,0.5,0.044,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,generalconv,2,2,2,stack,True,prelu,0.6,add,sgd,0.01,399,0.9222,0.0344,134286.0,0.0333,0.0032,0.5457,0.0241,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,generalconv,3,6,1,skipsum,True,prelu,0.0,mean,sgd,0.1,199,3.0085,1.2046,135430.0,0.0406,0.0015,0.4918,0.0432,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,gmulconv,2,2,2,stack,True,prelu,0.6,add,sgd,0.01,399,1.0842,0.0365,134646.0,0.0417,0.0021,0.4837,0.0101,,,,,,,,
l_t,nx,smallworld,graph,True,node_onehot,graph_path_len,gmulconv,3,6,1,skipsum,True,prelu,0.0,mean,sgd,0.1,199,,,134118.0,0.0692,0.004,0.2288,0.0326,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,gaddconv,1,2,3,stack,False,relu,0.6,max,adam,0.1,199,1.6052,0.0012,134105.0,0.0369,0.0032,0.219,0.0023,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,gaddconv,2,2,1,stack,True,relu,0.3,mean,adam,0.001,399,0.2586,0.0247,134348.0,0.0406,0.0017,0.8889,0.0167,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,generalconv,1,2,3,stack,False,relu,0.6,max,adam,0.1,199,1.6052,0.0013,134850.0,0.0272,0.0036,0.2173,0.0046,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,generalconv,2,2,1,stack,True,relu,0.3,mean,adam,0.001,399,0.2987,0.0325,134789.0,0.0323,0.0049,0.8676,0.0244,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,gmulconv,1,2,3,stack,False,relu,0.6,max,adam,0.1,199,1.6052,0.0012,135212.0,0.0343,0.0029,0.219,0.0023,,,,,,,,
l_t,nx,smallworld,graph,True,node_pagerank,graph_path_len,gmulconv,2,2,1,stack,True,relu,0.3,mean,adam,0.001,399,0.3399,0.0249,135205.0,0.0416,0.0012,0.8627,0.02,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,1,4,3,stack,True,prelu,0.6,add,sgd,0.1,99,1.5272,0.0045,135246.0,0.0704,0.0017,0.2996,0.0013,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,1,6,1,skipsum,False,prelu,0.6,max,sgd,0.001,99,1.6194,0.0051,134805.0,0.0939,0.0073,0.195,0.0046,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,1,6,1,stack,True,relu,0.6,add,sgd,0.1,199,1.5128,0.0011,134033.0,0.1029,0.0184,0.3134,0.0055,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,3,2,1,skipconcat,True,prelu,0.6,mean,adam,0.01,399,0.7849,0.0076,136051.0,0.0528,0.0038,0.6775,0.0042,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,3,6,2,skipconcat,False,relu,0.3,max,sgd,0.01,399,1.4955,0.0102,136315.0,0.0813,0.013,0.3432,0.0082,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gaddconv,3,8,2,skipsum,True,relu,0.0,mean,adam,0.01,99,0.1845,0.0022,134357.0,0.0973,0.0052,0.9371,0.0006,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,1,4,3,stack,True,prelu,0.6,add,sgd,0.1,99,1.287,0.0031,134070.0,0.0454,0.0016,0.4488,0.0031,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,1,6,1,skipsum,False,prelu,0.6,max,sgd,0.001,99,1.6165,0.0009,134834.0,0.0477,0.0019,0.2028,0.0012,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,1,6,1,stack,True,relu,0.6,add,sgd,0.1,199,1.199,0.0022,134069.0,0.0489,0.0044,0.5074,0.0016,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,3,2,1,skipconcat,True,prelu,0.6,mean,adam,0.01,399,1.3474,0.0018,135407.0,0.0385,0.002,0.4335,0.0021,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,3,6,2,skipconcat,False,relu,0.3,max,sgd,0.01,399,1.5714,0.0131,135799.0,0.0324,0.002,0.2887,0.0123,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,generalconv,3,8,2,skipsum,True,relu,0.0,mean,adam,0.01,99,1.1696,0.0139,135056.0,0.0603,0.0002,0.5127,0.0081,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,1,4,3,stack,True,prelu,0.6,add,sgd,0.1,99,2.1033,0.7022,134658.0,0.0609,0.0056,0.2173,0.0131,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,1,6,1,skipsum,False,prelu,0.6,max,sgd,0.001,99,1.6176,0.0015,133923.0,0.0828,0.0022,0.1981,0.0019,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,1,6,1,stack,True,relu,0.6,add,sgd,0.1,199,1.5505,0.0115,134951.0,0.0744,0.0005,0.2848,0.0113,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,3,2,1,skipconcat,True,prelu,0.6,mean,adam,0.01,399,0.753,0.0069,135729.0,0.0544,0.0037,0.6872,0.0082,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,3,6,2,skipconcat,False,relu,0.3,max,sgd,0.01,399,,,136057.0,0.0508,0.0034,0.267,0.0475,,,,,,,,
l_t,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,gmulconv,3,8,2,skipsum,True,relu,0.0,mean,adam,0.01,99,0.4301,0.0106,135928.0,0.1098,0.0016,0.8309,0.0052,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gaddconv,3,2,3,skipsum,False,prelu,0.6,mean,adam,0.1,99,1.6047,0.0003,135426.0,0.0399,0.0022,0.2329,0.0014,,,,,,,,
